id,employee_id,subordinate_id
43245,18981,40490
43246,18981,13437
43247,18981,32375
43248,18981,37499
43249,7128,39492
43250,7128,13203
43251,7128,2756
43252,7128,41223
43253,7128,34706
43254,7128,6485
43255,7128,45223
43256,8977,8050
43257,8977,14652
43258,8977,46800
43259,8977,26823
43260,8977,24864
43261,8977,29749
43262,8977,24500
43263,32744,1977
43264,32744,13986
43265,32744,34438
43266,32744,9563
43267,32744,46813
43268,32744,16728
43269,32744,13764
43270,47407,23368
43271,47407,36288
43272,47407,21193
43273,47407,27068
43274,47407,46459
43275,47407,23311
43276,47407,43903
43277,46795,38139
43278,46795,2412
43279,46795,24440
43280,46795,27483
43281,46795,1913
43282,46795,49985
43283,46795,1054
43284,18832,11739
43285,18832,49256
43286,18832,46746
43287,18832,17392
43288,18832,43609
43289,18832,29707
43290,18832,2965
43291,46539,27305
43292,46539,41313
43293,46539,21625
43294,46539,45876
43295,46539,36496
43296,46539,29327
43297,46539,36169
43298,14617,49751
43299,14617,2395
43300,14617,12318
43301,14617,46883
43302,14617,44900
43303,14617,23865
43304,14617,45972
43305,40529,10800
43306,40529,14189
43307,40529,17441
43308,40529,44245
43309,40529,38865
43310,40529,6998
43311,40529,39125
43312,31134,45681
43313,31134,14043
43314,31134,32753
43315,31134,9890
43316,31134,11588
43317,31134,33360
43318,31134,43862
43319,11724,10281
43320,11724,24412
43321,11724,21789
43322,11724,15300
43323,11724,8414
43324,11724,11715
43325,11724,39531
43326,14443,22721
43327,14443,45788
43328,14443,30227
43329,14443,44259
43330,14443,8686
43331,14443,23758
43332,14443,48616
43333,43140,16528
43334,43140,29305
43335,43140,41310
43336,43140,30685
43337,43140,7946
43338,43140,32843
43339,43140,37402
43340,29164,8459
43341,29164,30281
43342,29164,33271
43343,29164,39706
43344,29164,11803
43345,29164,1265
43346,29164,12273
43347,31298,49750
43348,31298,41171
43349,31298,20616
43350,31298,8001
43351,31298,9314
43352,31298,22909
43353,31298,11915
43354,7493,3971
43355,7493,13804
43356,7493,43249
43357,7493,29368
43358,7493,1554
43359,7493,29132
43360,7493,47665
43361,42175,32073
43362,42175,43378
43363,42175,18827
43364,42175,9468
43365,42175,13180
43366,42175,34180
43367,42175,20377
43368,26328,49144
43369,26328,47527
43370,26328,20620
43371,26328,47170
43372,26328,21167
43373,26328,24384
43374,26328,25299
43375,7657,37647
43376,7657,33654
43377,7657,13308
43378,7657,48751
43379,7657,25704
43380,7657,24308
43381,7657,16824
43382,26978,17439
43383,26978,23977
43384,26978,2004
43385,26978,16968
43386,26978,3883
43387,26978,4255
43388,26978,34036
43389,32794,35713
43390,32794,20606
43391,32794,44361
43392,32794,45410
43393,32794,21592
43394,32794,10309
43395,32794,8336
43396,34289,45271
43397,34289,29147
43398,34289,35634
43399,34289,14556
43400,34289,16600
43401,34289,32472
43402,34289,21241
43403,21077,44974
43404,21077,33737
43405,21077,48253
43406,21077,45382
43407,21077,5945
43408,21077,12346
43409,21077,27523
43410,16912,19870
43411,16912,43655
43412,16912,37688
43413,16912,4398
43414,16912,5659
43415,16912,4232
43416,16912,41600
43417,15479,33459
43418,15479,36359
43419,15479,42947
43420,15479,11626
43421,15479,27870
43422,15479,10425
43423,15479,2046
43424,43432,28329
43425,43432,20150
43426,43432,16167
43427,43432,8443
43428,43432,14585
43429,43432,40655
43430,43432,26787
43431,19531,19658
43432,19531,16300
43433,19531,39830
43434,19531,32784
43435,19531,15526
43436,19531,14481
43437,19531,9287
43438,29537,38205
43439,29537,29580
43440,29537,30069
43441,29537,31875
43442,29537,18165
43443,29537,29015
43444,29537,20769
43445,18613,23122
43446,18613,39747
43447,18613,10090
43448,18613,21093
43449,18613,34528
43450,18613,34121
43451,18613,49980
43452,24687,26748
43453,24687,2757
43454,24687,1057
43455,24687,15347
43456,24687,26409
43457,24687,35057
43458,24687,34667
43459,29173,4274
43460,29173,19353
43461,29173,37621
43462,29173,1437
43463,29173,34219
43464,29173,19217
43465,29173,28107
43466,1938,33359
43467,1938,21020
43468,1938,11747
43469,1938,46385
43470,1938,21140
43471,1938,3299
43472,1938,41008
43473,37447,34066
43474,37447,49899
43475,37447,30704
43476,37447,35891
43477,37447,4703
43478,37447,41557
43479,37447,3336
43480,15338,18549
43481,15338,6760
43482,15338,42097
43483,15338,25322
43484,15338,36849
43485,15338,47621
43486,15338,25443
43487,33860,32671
43488,33860,27199
43489,33860,33191
43490,33860,42415
43491,33860,10958
43492,33860,31955
43493,33860,33375
43494,30597,5521
43495,30597,24493
43496,30597,20772
43497,30597,10171
43498,30597,37945
43499,30597,33911
43500,30597,10227
43501,13738,35093
43502,13738,27957
43503,13738,7492
43504,13738,27364
43505,13738,25364
43506,13738,30731
43507,13738,19450
43508,29168,3327
43509,29168,18923
43510,29168,15441
43511,29168,32973
43512,29168,2831
43513,29168,38877
43514,29168,34336
43515,44600,48899
43516,44600,48917
43517,44600,23847
43518,44600,25947
43519,44600,17080
43520,44600,40773
43521,44600,30581
43522,46231,21334
43523,46231,15864
43524,46231,33210
43525,46231,20602
43526,46231,9787
43527,46231,41662
43528,46231,7916
43529,5247,3241
43530,5247,31190
43531,5247,26026
43532,5247,3587
43533,5247,9177
43534,5247,48867
43535,5247,48292
43536,16271,856
43537,16271,48473
43538,16271,34136
43539,16271,27244
43540,16271,48779
43541,16271,45831
43542,16271,29014
43543,20979,36846
43544,20979,44522
43545,20979,17194
43546,20979,2391
43547,20979,15972
43548,20979,48919
43549,20979,47678
43550,11963,31232
43551,11963,45922
43552,11963,32889
43553,11963,42644
43554,11963,19106
43555,11963,17594
43556,11963,45126
43557,7435,17106
43558,7435,45947
43559,7435,45387
43560,7435,18328
43561,7435,40162
43562,7435,5313
43563,7435,46918
43564,23818,49196
43565,23818,5415
43566,23818,17600
43567,23818,46939
43568,23818,14216
43569,23818,22846
43570,23818,40016
43571,22098,38432
43572,22098,39647
43573,22098,45078
43574,22098,9303
43575,22098,30660
43576,22098,38052
43577,22098,18839
43578,39359,14620
43579,39359,34447
43580,39359,3014
43581,39359,33042
43582,39359,13746
43583,39359,20830
43584,39359,48897
43585,31606,30431
43586,31606,33356
43587,31606,23491
43588,31606,38379
43589,31606,22839
43590,31606,30611
43591,31606,45176
43592,49981,19089
43593,49981,1736
43594,49981,22104
43595,49981,23134
43596,49981,33527
43597,49981,33045
43598,49981,44493
43599,9326,28697
43600,9326,32607
43601,9326,11107
43602,9326,18522
43603,9326,11229
43604,9326,47928
43605,9326,19221
43606,10375,19284
43607,10375,5306
43608,10375,30110
43609,10375,39678
43610,10375,823
43611,10375,32865
43612,10375,16403
43613,30907,33691
43614,30907,42470
43615,30907,9010
43616,30907,27286
43617,30907,2341
43618,30907,17223
43619,30907,1586
43620,21313,46863
43621,21313,34965
43622,21313,13163
43623,21313,22199
43624,21313,6520
43625,21313,45542
43626,21313,12195
43627,6652,23667
43628,6652,10518
43629,6652,11577
43630,6652,29912
43631,6652,5999
43632,6652,29089
43633,6652,40725
43634,31576,39470
43635,31576,15258
43636,31576,46116
43637,31576,38740
43638,31576,15420
43639,31576,16461
43640,31576,28744
43641,29870,49492
43642,29870,32516
43643,29870,7212
43644,29870,14815
43645,29870,26573
43646,29870,27997
43647,29870,30372
43648,13093,23007
43649,13093,28477
43650,13093,6024
43651,13093,48707
43652,13093,29913
43653,13093,44458
43654,13093,33716
43655,6633,27604
43656,6633,48498
43657,6633,12525
43658,6633,11575
43659,6633,23025
43660,6633,34992
43661,6633,15561
43662,4090,32620
43663,4090,44551
43664,4090,25934
43665,4090,42273
43666,4090,3089
43667,4090,6439
43668,4090,33800
43669,37154,10644
43670,37154,40434
43671,37154,44759
43672,37154,12834
43673,37154,26783
43674,37154,30741
43675,37154,22028
43676,5766,20685
43677,5766,31147
43678,5766,17004
43679,5766,18925
43680,5766,43773
43681,5766,11883
43682,5766,37652
43683,37534,5471
43684,37534,47450
43685,37534,24411
43686,37534,13191
43687,37534,42580
43688,37534,17828
43689,37534,29910
43690,39201,38197
43691,39201,37822
43692,39201,23290
43693,39201,30353
43694,39201,43600
43695,39201,33937
43696,39201,42211
43697,35862,33135
43698,35862,19482
43699,35862,47306
43700,35862,6049
43701,35862,7485
43702,35862,1556
43703,35862,49732
43704,21617,49797
43705,21617,2257
43706,21617,5879
43707,21617,43970
43708,21617,35843
43709,21617,46430
43710,21617,37368
43711,30525,24539
43712,30525,28489
43713,30525,22008
43714,30525,38383
43715,30525,41146
43716,30525,26277
43717,30525,4434
43718,48947,9788
43719,48947,28266
43720,48947,16583
43721,48947,44559
43722,48947,3944
43723,48947,34657
43724,48947,34505
43725,17675,8612
43726,17675,6411
43727,17675,46661
43728,17675,48388
43729,17675,18341
43730,17675,33202
43731,17675,10051
43732,27683,40057
43733,27683,25233
43734,27683,30031
43735,27683,48828
43736,27683,41545
43737,27683,39397
43738,27683,41881
43739,21922,38550
43740,21922,39917
43741,21922,48966
43742,21922,15166
43743,21922,48682
43744,21922,41732
43745,21922,39074
43746,33139,40213
43747,33139,32362
43748,33139,34916
43749,33139,47364
43750,33139,33718
43751,33139,18601
43752,33139,45744
43753,22211,34002
43754,22211,21148
43755,22211,341
43756,22211,1843
43757,22211,700
43758,22211,16931
43759,22211,41409
43760,16644,14966
43761,16644,3779
43762,16644,49638
43763,16644,40838
43764,16644,40543
43765,16644,24460
43766,16644,2246
43767,18993,9361
43768,18993,21130
43769,18993,24704
43770,18993,13917
43771,18993,14723
43772,18993,16464
43773,18993,47671
43774,31710,8846
43775,31710,31531
43776,31710,27841
43777,31710,7723
43778,31710,44427
43779,31710,6038
43780,31710,31654
43781,21374,18988
43782,21374,47179
43783,21374,16046
43784,21374,27200
43785,21374,14797
43786,21374,12951
43787,21374,48996
43788,5989,7360
43789,5989,15332
43790,5989,41268
43791,5989,41298
43792,5989,43398
43793,5989,45061
43794,5989,39060
43795,10784,23302
43796,10784,11287
43797,10784,31343
43798,10784,16862
43799,10784,7271
43800,10784,31870
43801,10784,15523
43802,9689,45717
43803,9689,12960
43804,9689,45167
43805,9689,12935
43806,9689,22586
43807,9689,15812
43808,9689,8240
43809,48092,49748
43810,48092,35211
43811,48092,25955
43812,48092,46059
43813,48092,5983
43814,48092,7696
43815,48092,593
43816,42117,27220
43817,42117,19855
43818,42117,9217
43819,42117,24818
43820,42117,46207
43821,42117,32853
43822,42117,32281
43823,9999,18936
43824,9999,21082
43825,9999,36072
43826,9999,14964
43827,9999,49623
43828,9999,34118
43829,9999,13874
43830,4520,45654
43831,4520,32858
43832,4520,41714
43833,4520,7845
43834,4520,49656
43835,4520,23955
43836,4520,21370
43837,48901,20837
43838,48901,21491
43839,48901,41279
43840,48901,45463
43841,48901,5234
43842,48901,24760
43843,48901,49742
43844,9016,41920
43845,9016,42566
43846,9016,18343
43847,9016,45772
43848,9016,41330
43849,9016,21772
43850,9016,45338
43851,28813,38053
43852,28813,36535
43853,28813,9075
43854,28813,9918
43855,28813,20541
43856,28813,20622
43857,28813,49234
43858,12157,25549
43859,12157,24567
43860,12157,22774
43861,12157,49964
43862,12157,8628
43863,12157,2863
43864,12157,35062
43865,26412,3858
43866,26412,37744
43867,26412,21289
43868,26412,8755
43869,26412,22739
43870,26412,37482
43871,26412,11195
43872,13745,17624
43873,13745,8108
43874,13745,20302
43875,13745,22469
43876,13745,40590
43877,13745,14785
43878,13745,34758
43879,10374,37600
43880,10374,38077
43881,10374,36750
43882,10374,20679
43883,10374,6490
43884,10374,12653
43885,10374,31435
43886,1353,47440
43887,1353,37363
43888,1353,27035
43889,1353,29040
43890,1353,25338
43891,1353,17716
43892,1353,12848
43893,3692,8834
43894,3692,29030
43895,3692,5148
43896,3692,31993
43897,3692,25967
43898,3692,881
43899,3692,26966
43900,19266,46590
43901,19266,14536
43902,19266,48704
43903,19266,28082
43904,19266,30056
43905,19266,11642
43906,19266,48087
43907,19988,9714
43908,19988,2627
43909,19988,1069
43910,19988,21557
43911,19988,4916
43912,19988,37869
43913,19988,41571
43914,36571,22174
43915,36571,24222
43916,36571,2193
43917,36571,41262
43918,36571,26219
43919,36571,40727
43920,36571,41764
43921,27917,8854
43922,27917,10295
43923,27917,35504
43924,27917,22682
43925,27917,24557
43926,27917,30418
43927,27917,44748
43928,22009,13530
43929,22009,6087
43930,22009,39994
43931,22009,33192
43932,22009,44137
43933,22009,19653
43934,22009,39865
43935,1070,11416
43936,1070,11845
43937,1070,35759
43938,1070,16576
43939,1070,34204
43940,1070,11157
43941,1070,19261
43942,12601,2441
43943,12601,43279
43944,12601,39027
43945,12601,45023
43946,12601,16747
43947,12601,48753
43948,12601,24046
43949,1748,48806
43950,1748,15919
43951,1748,38031
43952,1748,23114
43953,1748,45820
43954,1748,41216
43955,1748,7314
43956,39239,29672
43957,39239,47935
43958,39239,7941
43959,39239,28980
43960,39239,18540
43961,39239,33678
43962,39239,47438
43963,18199,7687
43964,18199,46075
43965,18199,18503
43966,18199,21547
43967,18199,33601
43968,18199,17227
43969,18199,42449
43970,39019,31417
43971,39019,49197
43972,39019,20590
43973,39019,47816
43974,39019,27949
43975,39019,30075
43976,39019,13980
43977,6865,3221
43978,6865,13595
43979,6865,27341
43980,6865,24612
43981,6865,4876
43982,6865,11627
43983,6865,44698
43984,47331,47317
43985,47331,36297
43986,47331,25782
43987,47331,14395
43988,47331,40923
43989,47331,26039
43990,47331,8681
43991,32170,14006
43992,32170,19560
43993,32170,15718
43994,32170,3201
43995,32170,1564
43996,32170,30696
43997,32170,1920
43998,21836,43275
43999,21836,41372
44000,21836,36894
44001,21836,42115
44002,21836,41062
44003,21836,28354
44004,21836,35879
44005,26560,5464
44006,26560,46103
44007,26560,13198
44008,26560,23086
44009,26560,35925
44010,26560,17641
44011,26560,10803
44012,2751,18070
44013,2751,17091
44014,2751,47851
44015,2751,31950
44016,2751,43573
44017,2751,48805
44018,2751,5029
44019,43189,19361
44020,43189,34358
44021,43189,4439
44022,43189,11345
44023,43189,19416
44024,43189,45492
44025,43189,46784
44026,26426,45006
44027,26426,24840
44028,26426,21019
44029,26426,30787
44030,26426,16200
44031,26426,46406
44032,26426,43448
44033,42398,2097
44034,42398,41411
44035,42398,25074
44036,42398,42149
44037,42398,36994
44038,42398,45007
44039,42398,35599
44040,1523,6826
44041,1523,18774
44042,1523,21830
44043,1523,15611
44044,1523,24399
44045,1523,17411
44046,1523,26578
44047,48869,23762
44048,48869,32885
44049,48869,39065
44050,48869,42944
44051,48869,8131
44052,48869,40785
44053,48869,10055
44054,21489,32044
44055,21489,11827
44056,21489,15787
44057,21489,1820
44058,21489,38996
44059,21489,22048
44060,21489,35274
44061,6329,39006
44062,6329,48992
44063,6329,30793
44064,6329,23486
44065,6329,42294
44066,6329,39405
44067,6329,33499
44068,45443,36995
44069,45443,16074
44070,45443,2370
44071,45443,27350
44072,45443,30233
44073,45443,3123
44074,45443,24996
44075,33322,6752
44076,33322,17983
44077,33322,16740
44078,33322,22580
44079,33322,16054
44080,33322,5679
44081,33322,49632
44082,26638,27668
44083,26638,46313
44084,26638,38389
44085,26638,34117
44086,26638,33615
44087,26638,26169
44088,26638,41253
44089,46187,7799
44090,46187,29679
44091,46187,19685
44092,46187,1308
44093,46187,42493
44094,46187,29587
44095,46187,45067
44096,44152,27324
44097,44152,15841
44098,44152,10036
44099,44152,6621
44100,44152,40787
44101,44152,21266
44102,44152,1628
44103,45117,45852
44104,45117,27124
44105,45117,37100
44106,45117,2461
44107,45117,21694
44108,45117,2564
44109,45117,48344
44110,34260,33956
44111,34260,6540
44112,34260,9054
44113,34260,12448
44114,34260,7864
44115,34260,36932
44116,34260,27472
44117,16161,34052
44118,16161,21645
44119,16161,28241
44120,16161,17576
44121,16161,24623
44122,16161,3439
44123,16161,7588
44124,18331,41809
44125,18331,45845
44126,18331,47409
44127,18331,37976
44128,18331,39276
44129,18331,45634
44130,18331,43716
44131,732,40099
44132,732,7370
44133,732,6144
44134,732,6479
44135,732,44068
44136,732,45503
44137,732,17226
44138,20202,49664
44139,20202,2407
44140,20202,1190
44141,20202,46596
44142,20202,29871
44143,20202,14117
44144,20202,41993
44145,2516,43161
44146,2516,22071
44147,2516,32299
44148,2516,1083
44149,2516,18797
44150,2516,13306
44151,2516,27585
44152,17876,41477
44153,17876,37417
44154,17876,13166
44155,17876,15558
44156,17876,27804
44157,17876,8855
44158,17876,28728
44159,45518,21480
44160,45518,11695
44161,45518,31324
44162,45518,37438
44163,45518,22675
44164,45518,48957
44165,45518,32589
44166,26840,17058
44167,26840,22998
44168,26840,35109
44169,26840,40360
44170,26840,23191
44171,26840,46507
44172,26840,41935
44173,35290,41224
44174,35290,44537
44175,35290,14593
44176,35290,46982
44177,35290,1713
44178,35290,17653
44179,35290,32377
44180,21476,33786
44181,21476,39837
44182,21476,36702
44183,21476,3567
44184,21476,6941
44185,21476,18538
44186,21476,47742
44187,38474,45593
44188,38474,36930
44189,38474,32580
44190,38474,37966
44191,38474,39626
44192,38474,22637
44193,38474,41780
44194,10124,22950
44195,10124,49058
44196,10124,41169
44197,10124,13667
44198,10124,48169
44199,10124,12655
44200,10124,39304
44201,6782,14351
44202,6782,49819
44203,6782,28033
44204,6782,13315
44205,6782,29447
44206,6782,49491
44207,6782,35782
44208,47204,12420
44209,47204,20517
44210,47204,32307
44211,47204,20359
44212,47204,2977
44213,47204,5293
44214,47204,26645
44215,23518,32394
44216,23518,45115
44217,23518,24855
44218,23518,4064
44219,23518,13094
44220,23518,5688
44221,23518,48417
44222,10750,36674
44223,10750,12185
44224,10750,27262
44225,10750,17113
44226,10750,39307
44227,10750,38049
44228,10750,8406
44229,43960,46417
44230,43960,39382
44231,43960,13743
44232,43960,10988
44233,43960,32239
44234,43960,24959
44235,43960,34534
44236,2885,44825
44237,2885,44732
44238,2885,2717
44239,2885,19772
44240,2885,24517
44241,2885,35146
44242,2885,9330
44243,15045,27490
44244,15045,33712
44245,15045,22959
44246,15045,35181
44247,15045,36373
44248,15045,29586
44249,15045,14146
44250,20593,47390
44251,20593,24598
44252,20593,2771
44253,20593,7772
44254,20593,27160
44255,20593,33256
44256,20593,49151
44257,20143,17214
44258,20143,32696
44259,20143,49951
44260,20143,35693
44261,20143,7428
44262,20143,37941
44263,20143,617
44264,21590,49505
44265,21590,49000
44266,21590,26724
44267,21590,24025
44268,21590,42333
44269,21590,10018
44270,21590,49773
44271,36282,27544
44272,36282,32916
44273,36282,25834
44274,36282,36493
44275,36282,13285
44276,36282,9180
44277,36282,44108
44278,40875,43317
44279,40875,21471
44280,40875,21088
44281,40875,29211
44282,40875,13206
44283,40875,2315
44284,40875,8051
44285,25769,1158
44286,25769,6541
44287,25769,7106
44288,25769,41010
44289,25769,22037
44290,25769,6921
44291,25769,44162
44292,6555,11918
44293,6555,42674
44294,6555,41127
44295,6555,37245
44296,6555,28030
44297,6555,26953
44298,6555,10671
44299,45083,35245
44300,45083,10454
44301,45083,35140
44302,45083,23112
44303,45083,9735
44304,45083,31432
44305,45083,23446
44306,33812,20231
44307,33812,35361
44308,33812,17548
44309,33812,22362
44310,33812,8575
44311,33812,31480
44312,33812,42371
44313,32616,35573
44314,32616,7689
44315,32616,38636
44316,32616,5952
44317,32616,36238
44318,32616,25951
44319,32616,6721
44320,14143,27484
44321,14143,41124
44322,14143,20010
44323,14143,4121
44324,14143,1128
44325,14143,2548
44326,14143,27787
44327,38804,9586
44328,38804,42202
44329,38804,12731
44330,38804,39593
44331,38804,13509
44332,38804,4735
44333,38804,46012
44334,5748,21757
44335,5748,32121
44336,5748,17129
44337,5748,33829
44338,5748,44642
44339,5748,11741
44340,5748,1643
44341,12779,23993
44342,12779,4827
44343,12779,5619
44344,12779,5391
44345,12779,48044
44346,12779,20086
44347,12779,39553
44348,41956,46864
44349,41956,30481
44350,41956,20270
44351,41956,44472
44352,41956,32206
44353,41956,36312
44354,41956,39072
44355,252,48583
44356,252,46902
44357,252,7620
44358,252,5545
44359,252,30668
44360,252,43675
44361,252,12471
44362,32136,47233
44363,32136,10443
44364,32136,37766
44365,32136,10983
44366,32136,27827
44367,32136,19993
44368,32136,16097
44369,47424,39663
44370,47424,14752
44371,47424,26711
44372,47424,16861
44373,47424,37474
44374,47424,13034
44375,47424,45559
44376,32482,26919
44377,32482,21391
44378,32482,24161
44379,32482,32099
44380,32482,21964
44381,32482,20477
44382,32482,10340
44383,41843,35394
44384,41843,28294
44385,41843,26617
44386,41843,8835
44387,41843,48863
44388,41843,30048
44389,41843,42672
44390,22976,29210
44391,22976,46044
44392,22976,2140
44393,22976,33967
44394,22976,31297
44395,22976,26769
44396,22976,22358
44397,36241,32328
44398,36241,28448
44399,36241,29419
44400,36241,1484
44401,36241,17801
44402,36241,35030
44403,36241,17500
44404,12624,264
44405,12624,39827
44406,12624,2079
44407,12624,42465
44408,12624,25815
44409,12624,42765
44410,12624,34683
44411,4019,19714
44412,4019,28497
44413,4019,3330
44414,4019,43605
44415,4019,12919
44416,4019,43153
44417,4019,26652
44418,31420,21851
44419,31420,23843
44420,31420,9408
44421,31420,46521
44422,31420,5395
44423,31420,8193
44424,31420,39822
44425,43859,43731
44426,43859,10743
44427,43859,41976
44428,43859,34278
44429,43859,10284
44430,43859,33710
44431,43859,35395
44432,8559,45512
44433,8559,33727
44434,8559,40231
44435,8559,825
44436,8559,24501
44437,8559,5500
44438,8559,12506
44439,25916,19116
44440,25916,33890
44441,25916,44459
44442,25916,13944
44443,25916,23896
44444,25916,23049
44445,25916,37289
44446,16859,25502
44447,16859,45737
44448,16859,35142
44449,16859,10392
44450,16859,1680
44451,16859,31419
44452,16859,22772
44453,7082,26499
44454,7082,29280
44455,7082,37614
44456,7082,1479
44457,7082,24106
44458,7082,32733
44459,7082,46419
44460,41904,28972
44461,41904,6244
44462,41904,8137
44463,41904,47763
44464,41904,37380
44465,41904,15498
44466,41904,28730
44467,5926,40144
44468,5926,25135
44469,5926,9547
44470,5926,18284
44471,5926,18987
44472,5926,29406
44473,5926,100
44474,38984,42853
44475,38984,35389
44476,38984,27824
44477,38984,40948
44478,38984,31085
44479,38984,39842
44480,38984,24984
44481,16370,24444
44482,16370,31158
44483,16370,16844
44484,16370,49095
44485,16370,24647
44486,16370,2796
44487,16370,7591
44488,30501,44931
44489,30501,37916
44490,30501,18881
44491,30501,14934
44492,30501,31610
44493,30501,31313
44494,30501,758
44495,39878,35399
44496,39878,28555
44497,39878,19460
44498,39878,6925
44499,39878,2542
44500,39878,43905
44501,39878,16178
44502,33532,24454
44503,33532,32352
44504,33532,29524
44505,33532,21157
44506,33532,5543
44507,33532,8458
44508,33532,39270
44509,11569,9234
44510,11569,11760
44511,11569,40051
44512,11569,15198
44513,11569,39068
44514,11569,32976
44515,11569,42234
44516,376,28037
44517,376,42062
44518,376,21731
44519,376,14107
44520,376,46031
44521,376,25911
44522,376,29896
44523,9264,15688
44524,9264,32047
44525,9264,29967
44526,9264,7293
44527,9264,38784
44528,9264,34994
44529,9264,11835
44530,35001,27383
44531,35001,47896
44532,35001,40955
44533,35001,35246
44534,35001,20144
44535,35001,12223
44536,35001,14996
44537,25239,43574
44538,25239,13726
44539,25239,2176
44540,25239,20664
44541,25239,35453
44542,25239,45943
44543,25239,19144
44544,37585,38888
44545,37585,13655
44546,37585,41544
44547,37585,39202
44548,37585,12235
44549,37585,1016
44550,37585,33168
44551,12455,40756
44552,12455,39704
44553,12455,32521
44554,12455,45576
44555,12455,23410
44556,12455,25084
44557,12455,41498
44558,37170,18897
44559,37170,12120
44560,37170,43245
44561,37170,15251
44562,37170,14749
44563,37170,5344
44564,37170,14672
44565,29332,38305
44566,29332,22707
44567,29332,2487
44568,29332,23679
44569,29332,21347
44570,29332,24429
44571,29332,44904
44572,11133,22149
44573,11133,4951
44574,11133,39789
44575,11133,40179
44576,11133,41598
44577,11133,36045
44578,11133,49088
44579,26297,47043
44580,26297,48994
44581,26297,9595
44582,26297,2873
44583,26297,24076
44584,26297,28486
44585,26297,33750
44586,15187,41408
44587,15187,30528
44588,15187,30890
44589,15187,36686
44590,15187,34377
44591,15187,31353
44592,15187,4035
44593,32200,8790
44594,32200,22175
44595,32200,20090
44596,32200,23627
44597,32200,11093
44598,32200,15961
44599,32200,20256
44600,17404,6719
44601,17404,36166
44602,17404,2116
44603,17404,12489
44604,17404,2400
44605,17404,150
44606,17404,2528
44607,16284,35874
44608,16284,779
44609,16284,44598
44610,16284,47982
44611,16284,9564
44612,16284,42951
44613,16284,44542
44614,21481,43628
44615,21481,21367
44616,21481,3093
44617,21481,1949
44618,21481,6889
44619,21481,6312
44620,21481,37026
44621,22587,25672
44622,22587,49325
44623,22587,14472
44624,22587,46001
44625,22587,19136
44626,22587,9828
44627,22587,37068
44628,9104,22057
44629,9104,9818
44630,9104,20218
44631,9104,44399
44632,9104,33941
44633,9104,5389
44634,9104,14769
44635,6613,49189
44636,6613,33531
44637,6613,47264
44638,6613,44267
44639,6613,32140
44640,6613,26597
44641,6613,6705
44642,46944,12293
44643,46944,36047
44644,46944,21102
44645,46944,36474
44646,46944,49663
44647,46944,7981
44648,46944,24361
44649,47905,19797
44650,47905,31775
44651,47905,11443
44652,47905,31796
44653,47905,26482
44654,47905,45686
44655,47905,11423
44656,17889,18693
44657,17889,5660
44658,17889,32019
44659,17889,47737
44660,17889,7804
44661,17889,48608
44662,17889,36910
44663,30545,8680
44664,30545,42460
44665,30545,41261
44666,30545,39750
44667,30545,32342
44668,30545,31628
44669,30545,37723
44670,11594,26934
44671,11594,38830
44672,11594,30758
44673,11594,174
44674,11594,10593
44675,11594,41047
44676,11594,1441
44677,10866,3678
44678,10866,5291
44679,10866,457
44680,10866,37084
44681,10866,18068
44682,10866,44130
44683,10866,34709
44684,29808,20925
44685,29808,20513
44686,29808,37191
44687,29808,29854
44688,29808,46935
44689,29808,44234
44690,29808,37993
44691,42113,37338
44692,42113,6262
44693,42113,34600
44694,42113,32790
44695,42113,31964
44696,42113,38854
44697,42113,44338
44698,5140,36230
44699,5140,27279
44700,5140,22788
44701,5140,9461
44702,5140,22868
44703,5140,9306
44704,5140,9154
44705,36357,27918
44706,36357,44584
44707,36357,39618
44708,36357,3312
44709,36357,30210
44710,36357,12778
44711,36357,4381
44712,13566,20975
44713,13566,6176
44714,13566,31320
44715,13566,44970
44716,13566,32199
44717,13566,46317
44718,13566,23000
44719,27708,37679
44720,27708,15336
44721,27708,14825
44722,27708,16360
44723,27708,30203
44724,27708,32947
44725,27708,19779
44726,6682,36560
44727,6682,13207
44728,6682,31737
44729,6682,3572
44730,6682,43945
44731,6682,34593
44732,6682,14967
44733,11931,34211
44734,11931,44322
44735,11931,42083
44736,11931,22513
44737,11931,40196
44738,11931,10711
44739,11931,509
44740,48246,7139
44741,48246,4314
44742,48246,22372
44743,48246,36097
44744,48246,28510
44745,48246,42119
44746,48246,21256
44747,24525,4747
44748,24525,26500
44749,24525,16385
44750,24525,8384
44751,24525,41753
44752,24525,15723
44753,24525,16870
44754,10128,6344
44755,10128,11021
44756,10128,2832
44757,10128,33785
44758,10128,40751
44759,10128,5820
44760,10128,37547
44761,17800,9876
44762,17800,1880
44763,17800,32553
44764,17800,21291
44765,17800,7255
44766,17800,27897
44767,17800,43343
44768,45405,269
44769,45405,22159
44770,45405,45314
44771,45405,19704
44772,45405,5105
44773,45405,41967
44774,45405,9790
44775,48983,43452
44776,48983,31773
44777,48983,34371
44778,48983,18491
44779,48983,41892
44780,48983,45632
44781,48983,43434
44782,49792,46267
44783,49792,8763
44784,49792,17413
44785,49792,41762
44786,49792,10686
44787,49792,37860
44788,49792,46165
44789,1024,39142
44790,1024,24552
44791,1024,48028
44792,1024,5345
44793,1024,15358
44794,1024,5032
44795,1024,38277
44796,16014,2259
44797,16014,45377
44798,16014,28861
44799,16014,37421
44800,16014,49100
44801,16014,26324
44802,16014,28936
